"","genus","binned","binNum"
"34657","Hippotherium","bin_11_16","3"
"34658","Hippotherium","bin_6_11","2"
"34659","Hippotherium","bin_11_16","3"
"34660","Hippotherium","bin_6_11","2"
"34661","Hippotherium","bin_11_16","3"
"34662","Hippotherium","bin_6_11","2"
"34663","Hippotherium","bin_11_16","3"
"34664","Hippotherium","bin_6_11","2"
"34665","Hippotherium","bin_11_16","3"
"34666","Hippotherium","bin_6_11","2"
"34667","Hippotherium","bin_11_16","3"
"34668","Hippotherium","bin_6_11","2"
"34669","Hippotherium","bin_11_16","3"
"34670","Hippotherium","bin_6_11","2"
"34671","Hippotherium","bin_11_16","3"
"34672","Hippotherium","bin_6_11","2"
"34673","Hippotherium","bin_11_16","3"
"34674","Hippotherium","bin_6_11","2"
"34675","Hippotherium","bin_11_16","3"
"34676","Hippotherium","bin_6_11","2"
"34677","Hippotherium","bin_11_16","3"
"34678","Hippotherium","bin_1_6","1"
"34679","Hippotherium","bin_6_11","2"
"34680","Hippotherium","bin_11_16","3"
"34681","Hippotherium","bin_6_11","2"
"34682","Hippotherium","bin_11_16","3"
"34683","Hippotherium","bin_1_6","1"
"34684","Hippotherium","bin_6_11","2"
"34685","Hippotherium","bin_11_16","3"
"34686","Hippotherium","bin_1_6","1"
"34687","Hippotherium","bin_6_11","2"
"34688","Hippotherium","bin_11_16","3"
"34689","Hippotherium","bin_6_11","2"
"34690","Hippotherium","bin_11_16","3"
"34691","Hippotherium","bin_1_6","1"
"34692","Hippotherium","bin_6_11","2"
"34693","Hippotherium","bin_11_16","3"
"34694","Hippotherium","bin_1_6","1"
"34695","Hippotherium","bin_6_11","2"
"34696","Hippotherium","bin_11_16","3"
"34697","Hippotherium","bin_1_6","1"
"34698","Hippotherium","bin_6_11","2"
"34699","Hippotherium","bin_11_16","3"
"34700","Hippotherium","bin_1_6","1"
"34701","Hippotherium","bin_6_11","2"
"34702","Hippotherium","bin_11_16","3"
"34703","Hippotherium","bin_1_6","1"
"34704","Hippotherium","bin_6_11","2"
"34705","Hippotherium","bin_11_16","3"
"34706","Hippotherium","bin_1_6","1"
"34707","Hippotherium","bin_6_11","2"
"34708","Hippotherium","bin_11_16","3"
"34709","Hippotherium","bin_6_11","2"
"34710","Hippotherium","bin_11_16","3"
"34711","Hippotherium","bin_6_11","2"
"34712","Hippotherium","bin_11_16","3"
"34713","Hippotherium","bin_1_6","1"
"34714","Hippotherium","bin_6_11","2"
"34715","Hippotherium","bin_11_16","3"
"34716","Hippotherium","bin_6_11","2"
"34717","Hippotherium","bin_11_16","3"
"34718","Hippotherium","bin_6_11","2"
"34719","Hippotherium","bin_11_16","3"
"34720","Hippotherium","bin_1_6","1"
"34721","Hippotherium","bin_6_11","2"
"34722","Hippotherium","bin_11_16","3"
"34723","Hippotherium","bin_6_11","2"
"34724","Hippotherium","bin_11_16","3"
"34725","Hippotherium","bin_6_11","2"
"34726","Hippotherium","bin_11_16","3"
"34727","Hippotherium","bin_6_11","2"
"34728","Hippotherium","bin_6_11","2"
"34729","Hippotherium","bin_1_6","1"
"34730","Hippotherium","bin_6_11","2"
"34731","Hippotherium","bin_1_6","1"
"34732","Hippotherium","bin_6_11","2"
"34733","Hippotherium","bin_1_6","1"
"34734","Hippotherium","bin_6_11","2"
"34735","Hippotherium","bin_1_6","1"
"34736","Hippotherium","bin_6_11","2"
"34737","Hippotherium","bin_1_6","1"
"34738","Hippotherium","bin_6_11","2"
"34739","Hippotherium","bin_1_6","1"
"34740","Hippotherium","bin_6_11","2"
"34741","Hippotherium","bin_1_6","1"
"34742","Hippotherium","bin_6_11","2"
"34743","Hippotherium","bin_1_6","1"
"34744","Hippotherium","bin_6_11","2"
"34745","Hippotherium","bin_1_6","1"
"34746","Hippotherium","bin_6_11","2"
"34747","Hippotherium","bin_1_6","1"
"34748","Hippotherium","bin_6_11","2"
"34749","Hippotherium","bin_1_6","1"
"34750","Hippotherium","bin_6_11","2"
"34751","Hippotherium","bin_6_11","2"
"34752","Hippotherium","bin_6_11","2"
"34753","Hippotherium","bin_1_6","1"
"34754","Hippotherium","bin_6_11","2"
"34755","Hippotherium","bin_1_6","1"
"34756","Hippotherium","bin_6_11","2"
"34757","Hippotherium","bin_1_6","1"
"34758","Hippotherium","bin_1_6","1"
"34759","Hippotherium","bin_1_6","1"
"34760","Hippotragus","bin_11_16","3"
"34761","Hippotragus","bin_6_11","2"
"34762","Hippotragus","bin_11_16","3"
"34763","Hippotragus","bin_1_6","1"
"34764","Hippotragus","bin_6_11","2"
"34765","Hippotragus","bin_11_16","3"
"34766","Hippotragus","bin_1_6","1"
"34767","Hippotragus","bin_6_11","2"
"34768","Hippotragus","bin_6_11","2"
"34769","Hippotragus","bin_1_6","1"
"34770","Hippotragus","bin_6_11","2"
"34771","Hippotragus","bin_1_6","1"
"34772","Hippotragus","bin_1_6","1"
"34773","Hippotragus","bin_1_6","1"
"34774","Hippotragus","bin_1_6","1"
"34775","Hippotragus","bin_1_6","1"
"34776","Hippotragus","bin_1_6","1"
"34777","Hippotragus","bin_1_6","1"
"34778","Hippotragus","bin_1_6","1"
"34779","Hippotragus","bin_1_6","1"
"34780","Hippotragus","bin_1_6","1"
"34781","Hippotragus","bin_1_6","1"
"34782","Hippotragus","bin_1_6","1"
"34783","Hiskatherium","bin_11_16","3"
"34784","Hispanomeryx","bin_11_16","3"
"34785","Hispanomeryx","bin_6_11","2"
"34786","Hispanomys","bin_11_16","3"
"34787","Hispanomys","bin_11_16","3"
"34788","Hispanomys","bin_11_16","3"
"34789","Hispanomys","bin_11_16","3"
"34790","Hispanomys","bin_6_11","2"
"34791","Hispanomys","bin_11_16","3"
"34792","Hispanomys","bin_6_11","2"
"34793","Hispanomys","bin_11_16","3"
"34794","Hispanomys","bin_6_11","2"
"34795","Hispanomys","bin_11_16","3"
"34796","Hispanomys","bin_6_11","2"
"34797","Hispanomys","bin_11_16","3"
"34798","Hispanomys","bin_6_11","2"
"34799","Hispanomys","bin_11_16","3"
"34800","Hispanomys","bin_6_11","2"
"34801","Hispanomys","bin_11_16","3"
"34802","Hispanomys","bin_6_11","2"
"34803","Hispanomys","bin_11_16","3"
"34804","Hispanomys","bin_6_11","2"
"34805","Hispanomys","bin_11_16","3"
"34806","Hispanomys","bin_6_11","2"
"34807","Hispanomys","bin_11_16","3"
"34808","Hispanomys","bin_6_11","2"
"34809","Hispanomys","bin_11_16","3"
"34810","Hispanomys","bin_6_11","2"
"34811","Hispanomys","bin_11_16","3"
"34812","Hispanomys","bin_6_11","2"
"34813","Hispanomys","bin_11_16","3"
"34814","Hispanomys","bin_6_11","2"
"34815","Hispanomys","bin_11_16","3"
"34816","Hispanomys","bin_6_11","2"
"34817","Hispanomys","bin_11_16","3"
"34818","Hispanomys","bin_6_11","2"
"34819","Hispanomys","bin_11_16","3"
"34820","Hispanomys","bin_1_6","1"
"34821","Hispanomys","bin_6_11","2"
"34822","Hispanomys","bin_11_16","3"
"34823","Hispanomys","bin_1_6","1"
"34824","Hispanomys","bin_6_11","2"
"34825","Hispanomys","bin_11_16","3"
"34826","Hispanomys","bin_6_11","2"
"34827","Hispanomys","bin_11_16","3"
"34828","Hispanomys","bin_6_11","2"
"34829","Hispanomys","bin_11_16","3"
"34830","Hispanomys","bin_6_11","2"
"34831","Hispanomys","bin_6_11","2"
"34832","Hispanomys","bin_6_11","2"
"34833","Hispanomys","bin_1_6","1"
"34834","Hispanomys","bin_6_11","2"
"34835","Hispanomys","bin_1_6","1"
"34836","Hispanomys","bin_6_11","2"
"34837","Hispanomys","bin_1_6","1"
"34838","Hispanomys","bin_6_11","2"
"34839","Hispanomys","bin_1_6","1"
"34840","Hispanomys","bin_6_11","2"
"34841","Hispanomys","bin_6_11","2"
"34842","Hispanomys","bin_6_11","2"
"34843","Hispanomys","bin_6_11","2"
"34844","Hispanomys","bin_6_11","2"
"34845","Hispanomys","bin_6_11","2"
"34846","Hispanopithecus","bin_11_16","3"
"34847","Hispanopithecus","bin_6_11","2"
"34848","Hispanotherium","bin_16_21","4"
"34849","Hispanotherium","bin_11_16","3"
"34850","Hispanotherium","bin_16_21","4"
"34851","Hispanotherium","bin_11_16","3"
"34852","Hispanotherium","bin_16_21","4"
"34853","Hispanotherium","bin_11_16","3"
"34854","Hispanotherium","bin_16_21","4"
"34855","Hispanotherium","bin_11_16","3"
"34856","Hispanotherium","bin_11_16","3"
"34857","Hispanotherium","bin_11_16","3"
"34858","Hispanotherium","bin_11_16","3"
"34859","Hispanotherium","bin_11_16","3"
"34860","Hispanotherium","bin_11_16","3"
"34861","Hispanotherium","bin_11_16","3"
"34862","Hispanotherium","bin_11_16","3"
"34863","Hispanotherium","bin_11_16","3"
"34864","Hispanotherium","bin_1_6","1"
"34865","Hispanotherium","bin_6_11","2"
"34866","Histiotus","bin_1_6","1"
"34867","Histriophoca","bin_11_16","3"
"34868","Hitonkala","bin_26_31","6"
"34869","Hitonkala","bin_16_21","4"
"34870","Hitonkala","bin_21_26","5"
"34871","Hitonkala","bin_26_31","6"
"34872","Hitonkala","bin_16_21","4"
"34873","Hitonkala","bin_21_26","5"
"34874","Hitonkala","bin_26_31","6"
"34875","Hitonkala","bin_26_31","6"
"34876","Hitonkala","bin_26_31","6"
"34877","Hitonkala","bin_21_26","5"
"34878","Hitonkala","bin_26_31","6"
"34879","Hitonkala","bin_21_26","5"
"34880","Hitonkala","bin_21_26","5"
"34881","Hitonkala","bin_16_21","4"
"34882","Hitonkala","bin_21_26","5"
"34883","Hitonkala","bin_16_21","4"
"34884","Hitonkala","bin_21_26","5"
"34885","Hitonkala","bin_16_21","4"
"34886","Hitonkala","bin_21_26","5"
"34887","Hitonkala","bin_16_21","4"
"34888","Hoanghonius","bin_46_51","10"
"34889","Hoanghonius","bin_36_41","8"
"34890","Hoanghonius","bin_41_46","9"
"34891","Hoanghonius","bin_46_51","10"
"34892","Hoanghonius","bin_36_41","8"
"34893","Hoanghonius","bin_41_46","9"
"34894","Hoanghonius","bin_46_51","10"
"34895","Hoanghonius","bin_36_41","8"
"34896","Hoanghonius","bin_41_46","9"
"34897","Hodomys","bin_1_6","1"
"34898","Hodomys","bin_1_6","1"
"34899","Hodomys","bin_1_6","1"
"34900","Hodomys","bin_1_6","1"
"34901","Hodomys","bin_1_6","1"
"34902","Hodomys","bin_1_6","1"
"34903","Hodomys","bin_1_6","1"
"34904","Hodomys","bin_1_6","1"
"34905","Hodomys","bin_1_6","1"
"34906","Hodomys","bin_1_6","1"
"34907","Hodomys","bin_1_6","1"
"34908","Hodomys","bin_1_6","1"
"34909","Hodomys","bin_1_6","1"
"34910","Hodomys","bin_1_6","1"
"34911","Hodomys","bin_1_6","1"
"34912","Hodomys","bin_1_6","1"
"34913","Hodomys","bin_1_6","1"
"34914","Hodomys","bin_1_6","1"
"34915","Hodomys","bin_1_6","1"
"34916","Hodomys","bin_1_6","1"
"34917","Hodomys","bin_1_6","1"
"34918","Hodomys","bin_1_6","1"
"34919","Hodomys","bin_1_6","1"
"34920","Hodomys","bin_1_6","1"
"34921","Hodomys","bin_1_6","1"
"34922","Hodomys","bin_1_6","1"
"34923","Hodsahibia","bin_31_36","7"
"34924","Hodsahibia","bin_26_31","6"
"34925","Hodsahibia","bin_31_36","7"
"34926","Hodsahibia","bin_26_31","6"
"34927","Hodsahibia","bin_26_31","6"
"34928","Hodsahibia","bin_21_26","5"
"34929","Hodsahibia","bin_26_31","6"
"34930","Hodsahibia","bin_21_26","5"
"34931","Hoffstetterius","bin_11_16","3"
"34932","Hoffstetterius","bin_1_6","1"
"34933","Hoffstetterius","bin_6_11","2"
"34934","Hohomys","bin_51_56","11"
"34935","Hohomys","bin_46_51","10"
"34936","Holmesina","bin_1_6","1"
"34937","Holmesina","bin_1_6","1"
"34938","Holmesina","bin_1_6","1"
"34939","Holmesina","bin_1_6","1"
"34940","Holmesina","bin_1_6","1"
"34941","Holmesina","bin_1_6","1"
"34942","Holmesina","bin_1_6","1"
"34943","Holmesina","bin_1_6","1"
"34944","Holmesina","bin_1_6","1"
"34945","Holmesina","bin_1_6","1"
"34946","Holmesina","bin_1_6","1"
"34947","Holoclemensia","bin_121_126","25"
"34948","Holoclemensia","bin_106_111","22"
"34949","Holoclemensia","bin_116_121","24"
"34950","Holoclemensia","bin_111_116","23"
"34951","Holoclemensia","bin_111_116","23"
"34952","Holoclemensia","bin_96_101","20"
"34953","Holoclemensia","bin_106_111","22"
"34954","Holoclemensia","bin_101_106","21"
"34955","Holoclemensia","bin_111_116","23"
"34956","Holoclemensia","bin_96_101","20"
"34957","Holoclemensia","bin_106_111","22"
"34958","Holoclemensia","bin_101_106","21"
"34959","Holoclemensia","bin_111_116","23"
"34960","Holoclemensia","bin_96_101","20"
"34961","Holoclemensia","bin_106_111","22"
"34962","Holoclemensia","bin_101_106","21"
"34963","Holozaedyus","bin_1_6","1"
"34964","Holozaedyus","bin_1_6","1"
"34965","Homacodon","bin_46_51","10"
"34966","Homacodon","bin_46_51","10"
"34967","Homacodon","bin_46_51","10"
"34968","Homacodon","bin_46_51","10"
"34969","Homacodon","bin_46_51","10"
"34970","Homacodon","bin_46_51","10"
"34971","Homacodon","bin_46_51","10"
"34972","Homacodon","bin_46_51","10"
"34973","Homacodon","bin_46_51","10"
"34974","Homacodon","bin_46_51","10"
"34975","Homacodon","bin_46_51","10"
"34976","Homacodon","bin_46_51","10"
"34977","Homacodon","bin_46_51","10"
"34978","Homacodon","bin_46_51","10"
"34979","Homacodon","bin_36_41","8"
"34980","Homacodon","bin_41_46","9"
"34981","Homacodon","bin_46_51","10"
"34982","Homacodon","bin_36_41","8"
"34983","Homacodon","bin_41_46","9"
"34984","Homalodontotherium","bin_26_31","6"
"34985","Homalodontotherium","bin_21_26","5"
"34986","Homalodotherium","bin_21_26","5"
"34987","Homalodotherium","bin_11_16","3"
"34988","Homalodotherium","bin_16_21","4"
"34989","Homalodotherium","bin_16_21","4"
"34990","Homalodotherium","bin_16_21","4"
"34991","Homalodotherium","bin_16_21","4"
"34992","Homalodotherium","bin_11_16","3"
"34993","Homalodotherium","bin_11_16","3"
"34994","Homalostylops","bin_56_61","12"
"34995","Homalostylops","bin_46_51","10"
"34996","Homalostylops","bin_51_56","11"
"34997","Homalostylops","bin_46_51","10"
"34998","Homalostylops","bin_36_41","8"
"34999","Homalostylops","bin_41_46","9"
"35000","Homalostylops","bin_46_51","10"
"35001","Homalostylops","bin_36_41","8"
"35002","Homalostylops","bin_41_46","9"
"35003","Homalostylops","bin_46_51","10"
"35004","Homalostylops","bin_36_41","8"
"35005","Homalostylops","bin_41_46","9"
"35006","Homalostylops","bin_46_51","10"
"35007","Homalostylops","bin_36_41","8"
"35008","Homalostylops","bin_41_46","9"
"35009","Homalostylops","bin_46_51","10"
"35010","Homalostylops","bin_41_46","9"
"35011","Homalostylops","bin_41_46","9"
"35012","Homalostylops","bin_31_36","7"
"35013","Homalostylops","bin_36_41","8"
"35014","Homiphoca","bin_21_26","5"
"35015","Homiphoca","bin_1_6","1"
"35016","Homiphoca","bin_16_21","4"
"35017","Homiphoca","bin_11_16","3"
"35018","Homiphoca","bin_6_11","2"
"35019","Homiphoca","bin_21_26","5"
"35020","Homiphoca","bin_1_6","1"
"35021","Homiphoca","bin_16_21","4"
"35022","Homiphoca","bin_11_16","3"
"35023","Homiphoca","bin_6_11","2"
"35024","Homiphoca","bin_21_26","5"
"35025","Homiphoca","bin_1_6","1"
"35026","Homiphoca","bin_16_21","4"
"35027","Homiphoca","bin_11_16","3"
"35028","Homiphoca","bin_6_11","2"
"35029","Homiphoca","bin_11_16","3"
"35030","Homiphoca","bin_1_6","1"
"35031","Homiphoca","bin_6_11","2"
"35032","Homiphoca","bin_6_11","2"
"35033","Homiphoca","bin_1_6","1"
"35034","Homiphoca","bin_6_11","2"
"35035","Homiphoca","bin_1_6","1"
"35036","Homiphoca","bin_1_6","1"
"35037","Homiphoca","bin_1_6","1"
"35038","Homiphoca","bin_1_6","1"
"35039","Homiphoca","bin_1_6","1"
"35040","Homiphoca","bin_1_6","1"
"35041","Homiphoca","bin_1_6","1"
"35042","Homiphoca","bin_1_6","1"
"35043","Homo","bin_1_6","1"
"35044","Homo","bin_1_6","1"
"35045","Homo","bin_1_6","1"
"35046","Homo","bin_1_6","1"
"35047","Homo","bin_1_6","1"
"35048","Homo","bin_1_6","1"
"35049","Homo","bin_1_6","1"
"35050","Homo","bin_1_6","1"
"35051","Homo","bin_1_6","1"
"35052","Homo","bin_1_6","1"
"35053","Homo","bin_1_6","1"
"35054","Homo","bin_1_6","1"
"35055","Homo","bin_1_6","1"
"35056","Homo","bin_1_6","1"
"35057","Homo","bin_1_6","1"
"35058","Homo","bin_1_6","1"
"35059","Homo","bin_1_6","1"
"35060","Homo","bin_1_6","1"
"35061","Homogalax","bin_51_56","11"
"35062","Homogalax","bin_46_51","10"
"35063","Homogalax","bin_51_56","11"
"35064","Homogalax","bin_46_51","10"
"35065","Homogalax","bin_51_56","11"
"35066","Homogalax","bin_46_51","10"
"35067","Homogalax","bin_51_56","11"
"35068","Homogalax","bin_46_51","10"
"35069","Homogalax","bin_51_56","11"
"35070","Homogalax","bin_46_51","10"
"35071","Homogalax","bin_51_56","11"
"35072","Homogalax","bin_46_51","10"
"35073","Homogalax","bin_51_56","11"
"35074","Homogalax","bin_46_51","10"
"35075","Homogalax","bin_51_56","11"
"35076","Homogalax","bin_46_51","10"
"35077","Homogalax","bin_51_56","11"
"35078","Homogalax","bin_46_51","10"
"35079","Homogalax","bin_51_56","11"
"35080","Homogalax","bin_46_51","10"
"35081","Homogalax","bin_51_56","11"
"35082","Homogalax","bin_46_51","10"
"35083","Homogalax","bin_51_56","11"
"35084","Homogalax","bin_46_51","10"
"35085","Homogalax","bin_51_56","11"
"35086","Homogalax","bin_46_51","10"
"35087","Homogalax","bin_51_56","11"
"35088","Homogalax","bin_46_51","10"
"35089","Homogalax","bin_51_56","11"
"35090","Homogalax","bin_46_51","10"
"35091","Homogalax","bin_51_56","11"
"35092","Homogalax","bin_46_51","10"
"35093","Homogalax","bin_51_56","11"
"35094","Homogalax","bin_46_51","10"
"35095","Homogalax","bin_51_56","11"
"35096","Homogalax","bin_46_51","10"
"35097","Homogalax","bin_51_56","11"
"35098","Homogalax","bin_46_51","10"
"35099","Homogalax","bin_51_56","11"
"35100","Homogalax","bin_46_51","10"
"35101","Homogalax","bin_51_56","11"
"35102","Homogalax","bin_46_51","10"
"35103","Homogalax","bin_51_56","11"
"35104","Homogalax","bin_46_51","10"
"35105","Homogalax","bin_51_56","11"
"35106","Homogalax","bin_46_51","10"
"35107","Homogalax","bin_51_56","11"
"35108","Homogalax","bin_46_51","10"
"35109","Homogalax","bin_51_56","11"
"35110","Homogalax","bin_46_51","10"
"35111","Homogalax","bin_51_56","11"
"35112","Homogalax","bin_46_51","10"
"35113","Homogalax","bin_51_56","11"
"35114","Homogalax","bin_46_51","10"
"35115","Homogalax","bin_51_56","11"
"35116","Homogalax","bin_46_51","10"
"35117","Homogalax","bin_51_56","11"
"35118","Homogalax","bin_46_51","10"
"35119","Homogalax","bin_51_56","11"
"35120","Homogalax","bin_46_51","10"
"35121","Homogalax","bin_51_56","11"
"35122","Homogalax","bin_46_51","10"
"35123","Homogalax","bin_51_56","11"
"35124","Homogalax","bin_46_51","10"
"35125","Homogalax","bin_51_56","11"
"35126","Homogalax","bin_46_51","10"
"35127","Homogalax","bin_51_56","11"
"35128","Homogalax","bin_46_51","10"
"35129","Homogalax","bin_51_56","11"
"35130","Homogalax","bin_46_51","10"
"35131","Homogalax","bin_51_56","11"
"35132","Homogalax","bin_46_51","10"
"35133","Homogalax","bin_51_56","11"
"35134","Homogalax","bin_46_51","10"
"35135","Homogalax","bin_51_56","11"
"35136","Homogalax","bin_46_51","10"
"35137","Homogalax","bin_51_56","11"
"35138","Homogalax","bin_46_51","10"
"35139","Homogalax","bin_51_56","11"
"35140","Homogalax","bin_46_51","10"
"35141","Homogalax","bin_51_56","11"
"35142","Homogalax","bin_46_51","10"
"35143","Homogalax","bin_51_56","11"
"35144","Homogalax","bin_46_51","10"
"35145","Homogalax","bin_51_56","11"
"35146","Homogalax","bin_46_51","10"
"35147","Homogalax","bin_51_56","11"
"35148","Homogalax","bin_46_51","10"
"35149","Homogalax","bin_51_56","11"
"35150","Homogalax","bin_46_51","10"
"35151","Homogalax","bin_51_56","11"
"35152","Homogalax","bin_46_51","10"
"35153","Homogalax","bin_51_56","11"
"35154","Homogalax","bin_46_51","10"
"35155","Homogalax","bin_51_56","11"
"35156","Homogalax","bin_46_51","10"
"35157","Homogalax","bin_51_56","11"
"35158","Homogalax","bin_46_51","10"
"35159","Homogalax","bin_51_56","11"
"35160","Homogalax","bin_46_51","10"
"35161","Homogalax","bin_51_56","11"
"35162","Homogalax","bin_46_51","10"
"35163","Homogalax","bin_51_56","11"
"35164","Homogalax","bin_46_51","10"
"35165","Homogalax","bin_51_56","11"
"35166","Homogalax","bin_46_51","10"
"35167","Homogalax","bin_51_56","11"
"35168","Homogalax","bin_46_51","10"
"35169","Homogalax","bin_51_56","11"
"35170","Homogalax","bin_46_51","10"
"35171","Homogalax","bin_51_56","11"
"35172","Homogalax","bin_46_51","10"
"35173","Homogalax","bin_51_56","11"
"35174","Homogalax","bin_46_51","10"
"35175","Homogalax","bin_51_56","11"
"35176","Homogalax","bin_46_51","10"
"35177","Homogalax","bin_51_56","11"
"35178","Homogalax","bin_46_51","10"
"35179","Homogalax","bin_51_56","11"
"35180","Homogalax","bin_46_51","10"
"35181","Homogalax","bin_51_56","11"
"35182","Homogalax","bin_46_51","10"
"35183","Homogalax","bin_51_56","11"
"35184","Homogalax","bin_46_51","10"
"35185","Homogalax","bin_51_56","11"
"35186","Homogalax","bin_46_51","10"
"35187","Homogalax","bin_51_56","11"
"35188","Homogalax","bin_46_51","10"
"35189","Homogalax","bin_51_56","11"
"35190","Homogalax","bin_46_51","10"
"35191","Homogalax","bin_51_56","11"
"35192","Homogalax","bin_46_51","10"
"35193","Homogalax","bin_51_56","11"
"35194","Homogalax","bin_46_51","10"
"35195","Homogalax","bin_51_56","11"
"35196","Homogalax","bin_46_51","10"
"35197","Homogalax","bin_51_56","11"
"35198","Homogalax","bin_46_51","10"
"35199","Homogalax","bin_51_56","11"
"35200","Homogalax","bin_46_51","10"
"35201","Homogalax","bin_51_56","11"
"35202","Homogalax","bin_46_51","10"
"35203","Homogalax","bin_51_56","11"
"35204","Homogalax","bin_46_51","10"
"35205","Homogalax","bin_51_56","11"
"35206","Homogalax","bin_46_51","10"
"35207","Homogalax","bin_51_56","11"
"35208","Homogalax","bin_46_51","10"
"35209","Homogalax","bin_51_56","11"
"35210","Homogalax","bin_46_51","10"
"35211","Homogalax","bin_51_56","11"
"35212","Homogalax","bin_46_51","10"
"35213","Homogalax","bin_51_56","11"
"35214","Homogalax","bin_46_51","10"
"35215","Homogalax","bin_51_56","11"
"35216","Homogalax","bin_46_51","10"
"35217","Homogalax","bin_51_56","11"
"35218","Homogalax","bin_46_51","10"
"35219","Homogalax","bin_51_56","11"
"35220","Homogalax","bin_46_51","10"
"35221","Homogalax","bin_51_56","11"
"35222","Homogalax","bin_46_51","10"
"35223","Homogalax","bin_51_56","11"
"35224","Homogalax","bin_46_51","10"
"35225","Homogalax","bin_51_56","11"
"35226","Homogalax","bin_46_51","10"
"35227","Homogalax","bin_51_56","11"
"35228","Homogalax","bin_46_51","10"
"35229","Homogalax","bin_51_56","11"
"35230","Homogalax","bin_46_51","10"
"35231","Homogalax","bin_51_56","11"
"35232","Homogalax","bin_46_51","10"
"35233","Homogalax","bin_51_56","11"
"35234","Homogalax","bin_46_51","10"
"35235","Homogalax","bin_51_56","11"
"35236","Homogalax","bin_46_51","10"
"35237","Homogalax","bin_51_56","11"
"35238","Homogalax","bin_46_51","10"
"35239","Homogalax","bin_51_56","11"
"35240","Homogalax","bin_46_51","10"
"35241","Homogalax","bin_51_56","11"
"35242","Homogalax","bin_46_51","10"
"35243","Homogalax","bin_51_56","11"
"35244","Homogalax","bin_46_51","10"
"35245","Homogalax","bin_51_56","11"
"35246","Homogalax","bin_46_51","10"
"35247","Homogalax","bin_51_56","11"
"35248","Homogalax","bin_46_51","10"
"35249","Homogalax","bin_51_56","11"
"35250","Homogalax","bin_46_51","10"
"35251","Homogalax","bin_51_56","11"
"35252","Homogalax","bin_46_51","10"
"35253","Homogalax","bin_51_56","11"
"35254","Homogalax","bin_46_51","10"
"35255","Homogalax","bin_51_56","11"
"35256","Homogalax","bin_46_51","10"
"35257","Homogalax","bin_51_56","11"
"35258","Homogalax","bin_46_51","10"
"35259","Homogalax","bin_51_56","11"
"35260","Homogalax","bin_46_51","10"
"35261","Homogalax","bin_51_56","11"
"35262","Homogalax","bin_46_51","10"
"35263","Homogalax","bin_51_56","11"
"35264","Homogalax","bin_46_51","10"
"35265","Homogalax","bin_51_56","11"
"35266","Homogalax","bin_46_51","10"
"35267","Homogalax","bin_51_56","11"
"35268","Homogalax","bin_46_51","10"
"35269","Homogalax","bin_51_56","11"
"35270","Homogalax","bin_46_51","10"
"35271","Homogalax","bin_51_56","11"
"35272","Homogalax","bin_46_51","10"
"35273","Homogalax","bin_51_56","11"
"35274","Homogalax","bin_46_51","10"
"35275","Homogalax","bin_51_56","11"
"35276","Homogalax","bin_46_51","10"
"35277","Homogalax","bin_51_56","11"
"35278","Homogalax","bin_46_51","10"
"35279","Homogalax","bin_51_56","11"
"35280","Homogalax","bin_46_51","10"
"35281","Homogalax","bin_51_56","11"
"35282","Homogalax","bin_46_51","10"
"35283","Homogalax","bin_51_56","11"
"35284","Homogalax","bin_46_51","10"
"35285","Homogalax","bin_51_56","11"
"35286","Homogalax","bin_46_51","10"
"35287","Homogalax","bin_51_56","11"
"35288","Homogalax","bin_46_51","10"
"35289","Homogalax","bin_51_56","11"
"35290","Homogalax","bin_46_51","10"
"35291","Homogalax","bin_51_56","11"
"35292","Homogalax","bin_46_51","10"
"35293","Homogalax","bin_51_56","11"
"35294","Homogalax","bin_46_51","10"
"35295","Homogalax","bin_51_56","11"
"35296","Homogalax","bin_46_51","10"
"35297","Homogalax","bin_51_56","11"
"35298","Homogalax","bin_46_51","10"
"35299","Homogalax","bin_51_56","11"
"35300","Homogalax","bin_46_51","10"
"35301","Homogalax","bin_51_56","11"
"35302","Homogalax","bin_46_51","10"
"35303","Homogalax","bin_51_56","11"
"35304","Homogalax","bin_46_51","10"
"35305","Homogalax","bin_51_56","11"
"35306","Homogalax","bin_46_51","10"
"35307","Homogalax","bin_51_56","11"
"35308","Homogalax","bin_46_51","10"
"35309","Homogalax","bin_51_56","11"
"35310","Homogalax","bin_46_51","10"
"35311","Homogalax","bin_51_56","11"
"35312","Homogalax","bin_46_51","10"
"35313","Homogalax","bin_51_56","11"
"35314","Homogalax","bin_46_51","10"
"35315","Homogalax","bin_51_56","11"
"35316","Homogalax","bin_46_51","10"
"35317","Homogalax","bin_51_56","11"
"35318","Homogalax","bin_46_51","10"
"35319","Homogalax","bin_51_56","11"
"35320","Homogalax","bin_46_51","10"
"35321","Homogalax","bin_51_56","11"
"35322","Homogalax","bin_46_51","10"
"35323","Homogalax","bin_51_56","11"
"35324","Homogalax","bin_46_51","10"
"35325","Homogalax","bin_51_56","11"
"35326","Homogalax","bin_46_51","10"
"35327","Homogalax","bin_51_56","11"
"35328","Homogalax","bin_46_51","10"
"35329","Homogalax","bin_51_56","11"
"35330","Homogalax","bin_46_51","10"
"35331","Homogalax","bin_51_56","11"
"35332","Homogalax","bin_46_51","10"
"35333","Homogalax","bin_51_56","11"
"35334","Homogalax","bin_46_51","10"
"35335","Homogalax","bin_51_56","11"
"35336","Homogalax","bin_46_51","10"
