Infraclass,genus,status,ma_min,ma_max
Eutheria,Aaptoryctes,extinct,57.7,58.89
Eutheria,Aaptoryctes,extinct,58.9,59.99
Eutheria,Aaptoryctes,extinct,58.9,59.99
Eutheria,Aaptoryctes,extinct,58.9,59.99
Eutheria,Aatotomus,extinct,58.9,59.99
Eutheria,Acidomomys,extinct,56.5,56.95
Eutheria,Acmeodon,extinct,58.9,59.99
Eutheria,Acmeodon,extinct,61.7,62.1
Eutheria,Acmeodon,extinct,61.7,62.1
Eutheria,Acmeodon,extinct,61.7,62.1
Eutheria,Acmeodon,extinct,61.7,62.1
Eutheria,Acmeodon,extinct,61.7,62.1
Eutheria,Acmeodon,extinct,62.11,62.49
Eutheria,Acmeodon,extinct,62.11,62.49
Eutheria,Acmeodon,extinct,62.11,62.49
Eutheria,Acmeodon,extinct,62.11,62.49
Eutheria,Acmeodon,extinct,62.5,63.39
Eutheria,Acmeodon,extinct,62.5,63.39
Eutheria,Acmeodon,extinct,62.5,63.39
Eutheria,Acmeodon,extinct,63.11,65.12
Eutheria,Acritoparamys,extinct,55.85,56.49
Eutheria,Acritoparamys,extinct,56.5,56.95
Eutheria,Acritoparamys,extinct,56.5,56.95
Eutheria,Acritoparamys,extinct,56.5,56.95
Eutheria,Acritoparamys,extinct,56.5,56.95
Eutheria,Acritoparamys,extinct,56.96,57.39
Eutheria,Adapisorella,extinct,57.7,58.89
Eutheria,Adapisorella,extinct,60,60.79
Eutheria,Adapisorex,extinct,57.7,58.89
Eutheria,Adeloxenus,extinct,60,60.79
Eutheria,Adunator,extinct,56.5,56.95
Eutheria,Adunator,extinct,56.5,56.95
Eutheria,Adunator,extinct,56.5,56.95
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,57.7,58.89
Eutheria,Adunator,extinct,58.9,59.99
Eutheria,Adunator,extinct,58.9,59.99
Eutheria,Adunator,extinct,58.9,59.99
Eutheria,Adunator,extinct,58.9,59.99
Eutheria,Adunator,extinct,58.9,59.99
Eutheria,Adunator,extinct,60,60.79
Eutheria,Adunator,extinct,60,60.79
Eutheria,Adunator,extinct,60,60.79
Eutheria,Adunator,extinct,60,60.79
Eutheria,Adunator,extinct,60,60.79
Eutheria,Adunator,extinct,61.7,62.1
Eutheria,Alagomys,extinct,56.96,57.39
Eutheria,Aletodon,extinct,56.5,56.95
Eutheria,Aletodon,extinct,56.5,56.95
Eutheria,Aletodon,extinct,56.5,56.95
Eutheria,Aletodon,extinct,56.96,57.39
Eutheria,Aletodon,extinct,57.7,58.89
Eutheria,Aletodon,extinct,60,60.79
Eutheria,Aletodon,extinct,60,60.79
Eutheria,Aletodon,extinct,60,60.79
Eutheria,Aletodon,extinct,60,60.79
Eutheria,Aletodon ,extinct,55.85,56.49
Eutheria,Aletodon ,extinct,55.85,56.49
Eutheria,Alostera,extinct,66.04,69.9
Eutheria,Alostera,extinct,66.04,69.9
Eutheria,Alostera,extinct,66.04,69.9
Eutheria,Alostera,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Altacreodus,extinct,66.04,69.9
Eutheria,Alticonus,extinct,65.6,65.96
Eutheria,Alticonus,extinct,65.97,66.03
Eutheria,Alveugena,extinct,65.6,65.96
Eutheria,Alveugena,extinct,65.97,66.03
Eutheria,Ambilestes,extinct,66.04,69.9
Eutheria,Ambilestes,extinct,66.04,69.9
Eutheria,Ambilestes,extinct,66.04,69.9
Eutheria,Amelotabes,extinct,58.9,59.99
Eutheria,Ampliconus,extinct,65.6,65.96
Eutheria,Ampliconus,extinct,65.97,66.03
Eutheria,Ampliconus,extinct,65.97,66.03
Eutheria,Anacodon,extinct,56.5,56.95
Eutheria,Anacodon,extinct,56.5,56.95
Eutheria,Anacodon,extinct,58.9,59.99
Eutheria,Anasazia,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,61.7,62.1
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.11,62.49
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,62.5,63.39
Eutheria,Anisonchus,extinct,63.11,65.12
Eutheria,Anisonchus,extinct,63.11,65.12
Eutheria,Anisonchus,extinct,63.11,65.12
Eutheria,Anisonchus,extinct,63.11,65.12
Eutheria,Anisonchus,extinct,65.11,65.59
Eutheria,Anisonchus,extinct,65.11,65.59
Eutheria,Anisonchus,extinct,65.11,65.59
Eutheria,Anisonchus,extinct,65.6,65.96
Eutheria,Anisonchus,extinct,65.6,65.96
Eutheria,Anisonchus,extinct,65.6,65.96
Eutheria,Anisonchus,extinct,65.6,65.96
Eutheria,Ankalagon,extinct,62.11,62.49
Eutheria,Ankalagon,extinct,62.5,63.39
Eutheria,Apatemys,extinct,58.9,59.99
Eutheria,Aphanocyon,extinct,60,60.79
Eutheria,Apheliscus,extinct,55.85,56.49
Eutheria,Apheliscus,extinct,55.85,56.49
Eutheria,Apheliscus,extinct,56.5,56.95
Eutheria,Apheliscus,extinct,56.5,56.95
Eutheria,Apheliscus,extinct,56.5,56.95
Eutheria,Apheliscus,extinct,56.5,56.95
Eutheria,Apheliscus,extinct,56.5,56.95
Eutheria,Apheliscus,extinct,56.96,57.39
Eutheria,Apheliscus,extinct,56.96,57.39
Eutheria,Apheliscus,extinct,57.4,57.69
Eutheria,Aphronorus,extinct,56.96,57.39
Eutheria,Aphronorus,extinct,58.9,59.99
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,61.7,62.1
Eutheria,Aphronorus,extinct,62.11,62.49
Eutheria,Aphronorus,extinct,62.11,62.49
Eutheria,Aphronorus,extinct,62.11,62.49
Eutheria,Aphronorus,extinct,62.11,62.49
Eutheria,Aphronorus,extinct,62.5,63.39
Eutheria,Aphronorus,extinct,62.5,63.39
Eutheria,Aphronorus,extinct,62.5,63.39
Eutheria,Aphronorus,extinct,62.5,63.39
Eutheria,Aphronorus,extinct,63.11,65.12
Eutheria,Apternodus,extinct,57.7,58.89
Eutheria,Arctocyon,extinct,57.4,57.69
Eutheria,Arctocyon,extinct,57.7,58.89
Eutheria,Arctocyon,extinct,57.7,58.89
Eutheria,Arctocyon,extinct,57.7,58.89
Eutheria,Arctocyon,extinct,57.7,58.89
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,58.9,59.99
Eutheria,Arctocyon,extinct,60,60.79
Eutheria,Arctocyon,extinct,60,60.79
Eutheria,Arctocyon,extinct,60,60.79
Eutheria,Arctocyon,extinct,60,60.79
Eutheria,Arctocyon,extinct,60.08,61.9
Eutheria,Arctocyon,extinct,60.08,61.9
Eutheria,Arctocyon,extinct,61.7,62.1
Eutheria,Arctocyon,extinct,61.7,62.1
Eutheria,Arctocyon,extinct,61.7,62.1
Eutheria,Arctocyon,extinct,61.7,62.1
Eutheria,Arctocyon,extinct,62.11,62.49
Eutheria,Arctocyon,extinct,62.11,62.49
Eutheria,Arctocyon,extinct,62.11,62.49
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctocyon,extinct,62.5,63.39
Eutheria,Arctodontomys,extinct,56.96,57.39
Eutheria,Arctodontomys,extinct,57.7,58.89
Eutheria,Arctostylops,extinct,55.85,56.49
Eutheria,Arctostylops,extinct,55.85,56.49
Eutheria,Arctostylops,extinct,56.5,56.95
Eutheria,Arctostylops,extinct,56.5,56.95
Eutheria,Arctostylops,extinct,56.5,56.95
Eutheria,Auraria,extinct,65.97,66.03
Eutheria,Avunculus,extinct,62.11,62.49
Eutheria,Azygonyx,extinct,56.5,56.95
Eutheria,Azygonyx,extinct,56.96,57.39
Eutheria,Baioconodon,extinct,63.11,65.12
Eutheria,Baioconodon,extinct,65.11,65.59
Eutheria,Baioconodon,extinct,65.11,65.59
Eutheria,Baioconodon,extinct,65.11,65.59
Eutheria,Baioconodon,extinct,65.6,65.96
Eutheria,Baioconodon,extinct,65.6,65.96
Eutheria,Baioconodon,extinct,65.6,65.96
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,65.97,66.03
Eutheria,Baioconodon,extinct,66.04,69.9
Eutheria,Baioconodon,extinct,66.04,69.9
Eutheria,Barylambda,extinct,56.5,56.95
Eutheria,Barylambda,extinct,56.5,56.95
Eutheria,Barylambda,extinct,60,60.79
Eutheria,Batodon,extinct,65.97,66.03
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Batodon,extinct,66.04,69.9
Eutheria,Bessoecetor,extinct,57.7,58.89
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,58.9,59.99
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60,60.79
Eutheria,Bessoecetor,extinct,60.08,61.9
Eutheria,Bessoecetor,extinct,61.7,62.1
Eutheria,Bessoecetor,extinct,61.7,62.1
Eutheria,Bessoecetor,extinct,61.7,62.1
Eutheria,Bessoecetor,extinct,62.11,62.49
Eutheria,Bessoecetor,extinct,62.5,63.39
Eutheria,Bessoecetor,extinct,62.5,63.39
Eutheria,Bessoecetor,extinct,62.5,63.39
Eutheria,Bessoecetor,extinct,62.5,63.39
Eutheria,Bessoecetor,extinct,63.11,65.12
Eutheria,Bessoecetor,extinct,65.11,65.59
Eutheria,Betonnia,extinct,65.11,65.59
Eutheria,Betonnia,extinct,65.6,65.96
Eutheria,Betonnia,extinct,65.6,65.96
Eutheria,Bisonalveus,extinct,58.9,59.99
Eutheria,Bisonalveus,extinct,58.9,59.99
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60,60.79
Eutheria,Bisonalveus,extinct,60.08,61.9
Eutheria,Bisonalveus,extinct,61.7,62.1
Eutheria,Bisonalveus,extinct,61.7,62.1
Eutheria,Bomburodon,extinct,63.11,65.12
Eutheria,Bomburodon,extinct,65.11,65.59
Eutheria,Bomburodon,extinct,65.6,65.96
Eutheria,Bomburodon,extinct,65.6,65.96
Eutheria,Boreocyon,extinct,60,60.79
Eutheria,Boreocyon,extinct,61.7,62.1
Eutheria,Boreocyon,extinct,61.7,62.1
Eutheria,Boreocyon,extinct,61.7,62.1
Eutheria,Boreocyon,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,58.9,59.99
Eutheria,Bryanictis,extinct,58.9,59.99
Eutheria,Bryanictis,extinct,61.7,62.1
Eutheria,Bryanictis,extinct,62.11,62.49
Eutheria,Bryanictis,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,62.5,63.39
Eutheria,Bryanictis,extinct,63.11,65.12
Eutheria,Bubogonia,extinct,62.11,62.49
Eutheria,Bubogonia,extinct,65.11,65.59
Eutheria,Bubogonia,extinct,65.11,65.59
Eutheria,Bubogonia,extinct,65.6,65.96
Eutheria,Bubogonia,extinct,65.6,65.96
Eutheria,Caenolambda,extinct,58.9,59.99
Eutheria,Caenolambda,extinct,60,60.79
Eutheria,Caenolambda,extinct,60,60.79
Eutheria,Caenolambda,extinct,60,60.79
Eutheria,Caenolambda,extinct,60.08,61.9
Eutheria,Caenolambda,extinct,61.7,62.1
Eutheria,Carcinodon,extinct,65.11,65.59
Eutheria,Carcinodon,extinct,65.6,65.96
Eutheria,Carcinodon,extinct,65.6,65.96
Eutheria,Carcinodon,extinct,65.6,65.96
Eutheria,Carcinodon,extinct,65.6,65.96
Eutheria,Carcinodon,extinct,65.97,66.03
Eutheria,Carcinodon_x,extinct,65.11,65.59
Eutheria,Carcinodon_x,extinct,65.11,65.59
Eutheria,Carcinodon_x,extinct,65.11,65.59
Eutheria,Carcinodon_x,extinct,65.6,65.96
Eutheria,Carcinodon_x,extinct,65.6,65.96
Eutheria,Carcinodon_x,extinct,65.6,65.96
Eutheria,Carcinodon_x,extinct,65.6,65.96
Eutheria,Carcinodon_x,extinct,65.6,65.96
Eutheria,Carpocristes,extinct,57.7,58.89
Eutheria,Carpocristes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,57.7,58.89
Eutheria,Carpodaptes,extinct,57.7,58.89
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,58.9,59.99
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60,60.79
Eutheria,Carpodaptes,extinct,60.08,61.9
Eutheria,Carpodaptes,extinct,61.7,62.1
Eutheria,Carpodaptes,extinct,61.7,62.1
Eutheria,Carpolestes,extinct,55.85,56.49
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.5,56.95
Eutheria,Carpolestes,extinct,56.96,57.39
Eutheria,Carpolestes,extinct,56.96,57.39
Eutheria,Carpolestes,extinct,56.96,57.39
Eutheria,Carpolestes,extinct,57.4,57.69
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,57.7,58.89
Eutheria,Carpolestes,extinct,58.9,59.99
Eutheria,Carpomegodon,extinct,58.9,59.99
Eutheria,Carpomegodon,extinct,58.9,59.99
Eutheria,Cedrocherus,extinct,60,60.79
Eutheria,Cedrocherus,extinct,60,60.79
Eutheria,Cervictis,extinct,60,60.79
Eutheria,Cervictis,extinct,60,60.79
Eutheria,Cervictis,extinct,61.7,62.1
Eutheria,Ceutholestes,extinct,56.96,57.39
Eutheria,Chacomylus,extinct,65.11,65.59
Eutheria,Chacopterygus,extinct,65.6,65.96
Eutheria,Chiromyoides,extinct,56.5,56.95
Eutheria,Chiromyoides,extinct,56.5,56.95
Eutheria,Chiromyoides,extinct,56.5,56.95
Eutheria,Chiromyoides,extinct,56.96,57.39
Eutheria,Chiromyoides,extinct,56.96,57.39
Eutheria,Chiromyoides,extinct,57.7,58.89
Eutheria,Chiromyoides,extinct,57.7,58.89
Eutheria,Chiromyoides,extinct,57.7,58.89
Eutheria,Chiromyoides,extinct,57.7,58.89
Eutheria,Chiromyoides,extinct,57.7,58.89
Eutheria,Chiromyoides,extinct,58.9,59.99
Eutheria,Chiromyoides,extinct,58.9,59.99
Eutheria,Chiromyoides,extinct,58.9,59.99
Eutheria,Chiromyoides,extinct,58.9,59.99
Eutheria,Chiromyoides,extinct,60,60.79
Eutheria,Chiromyoides,extinct,60,60.79
Eutheria,Choeroclaenus,extinct,65.11,65.59
Eutheria,Choeroclaenus,extinct,65.6,65.96
Eutheria,Choeroclaenus,extinct,65.6,65.96
Eutheria,Chriacus,extinct,55.85,56.49
Eutheria,Chriacus,extinct,56.5,56.95
Eutheria,Chriacus,extinct,56.5,56.95
Eutheria,Chriacus,extinct,56.5,56.95
Eutheria,Chriacus,extinct,56.5,56.95
Eutheria,Chriacus,extinct,56.96,57.39
Eutheria,Chriacus,extinct,58.9,59.99
Eutheria,Chriacus,extinct,58.9,59.99
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60,60.79
Eutheria,Chriacus,extinct,60.08,61.9
Eutheria,Chriacus,extinct,60.08,61.9
Eutheria,Chriacus,extinct,61.7,62.1
Eutheria,Chriacus,extinct,61.7,62.1
Eutheria,Chriacus,extinct,61.7,62.1
Eutheria,Chriacus,extinct,61.7,62.1
Eutheria,Chriacus,extinct,61.7,62.1
Eutheria,Chriacus,extinct,62.11,62.49
Eutheria,Chriacus,extinct,62.11,62.49
Eutheria,Chriacus,extinct,62.11,62.49
Eutheria,Chriacus,extinct,62.11,62.49
Eutheria,Chriacus,extinct,62.11,62.49
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,62.5,63.39
Eutheria,Chriacus,extinct,63.11,65.12
Eutheria,Chriacus,extinct,63.11,65.12
Eutheria,Chriacus,extinct,63.11,65.12
Eutheria,Chriacus,extinct,63.11,65.12
Eutheria,Cimolestes,extinct,65.11,65.59
Eutheria,Cimolestes,extinct,65.11,65.59
Eutheria,Cimolestes,extinct,65.6,65.96
Eutheria,Cimolestes,extinct,65.97,66.03
Eutheria,Cimolestes,extinct,65.97,66.03
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Cimolestes,extinct,66.04,69.9
Eutheria,Claenodon,extinct,57.7,58.89
Eutheria,Claenodon,extinct,60,60.79
Eutheria,Claenodon,extinct,60,60.79
Eutheria,Claenodon,extinct,60,60.79
Eutheria,Claenodon,extinct,60.08,61.9
Eutheria,Claenodon,extinct,61.7,62.1
Eutheria,Claenodon,extinct,62.11,62.49
Eutheria,Claenodon,extinct,62.11,62.49
Eutheria,Claenodon,extinct,62.11,62.49
Eutheria,Claenodon,extinct,62.5,63.39
Eutheria,Claenodon,extinct,62.5,63.39
Eutheria,Claenodon,extinct,63.11,65.12
Eutheria,Colpoclaenus,extinct,58.9,59.99
Eutheria,Colpoclaenus,extinct,60,60.79
Eutheria,Colpoclaenus,extinct,60.08,61.9
Eutheria,Colpoclaenus,extinct,61.7,62.1
Eutheria,Colpoclaenus,extinct,62.11,62.49
Eutheria,Colpoclaenus,extinct,62.11,62.49
Eutheria,Colpoclaenus,extinct,62.11,62.49
Eutheria,Conacodon,extinct,65.11,65.59
Eutheria,Conacodon,extinct,65.11,65.59
Eutheria,Conacodon,extinct,65.11,65.59
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.6,65.96
Eutheria,Conacodon,extinct,65.97,66.03
Eutheria,Conacodon,extinct,65.97,66.03
Eutheria,Conoryctella,extinct,62.5,63.39
Eutheria,Conoryctella,extinct,62.5,63.39
Eutheria,Conoryctella,extinct,62.5,63.39
Eutheria,Conoryctella,extinct,63.11,65.12
Eutheria,Conoryctes,extinct,62.11,62.49
Eutheria,Conoryctes,extinct,62.11,62.49
Eutheria,Conoryctes,extinct,62.11,62.49
Eutheria,Conoryctes,extinct,62.5,63.39
Eutheria,Conoryctes,extinct,62.5,63.39
Eutheria,Conoryctes,extinct,62.5,63.39
Eutheria,Copecion,extinct,60,60.79
Eutheria,Coriphagus,extinct,61.7,62.1
Eutheria,Coriphagus,extinct,62.11,62.49
Eutheria,Coriphagus,extinct,62.11,62.49
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coriphagus,extinct,62.5,63.39
Eutheria,Coryphodon,extinct,55.85,56.49
Eutheria,Coryphodon,extinct,55.85,56.49
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.5,56.95
Eutheria,Coryphodon,extinct,56.96,57.39
Eutheria,Cyriacotherium,extinct,55.85,56.49
Eutheria,Cyriacotherium,extinct,56.5,56.95
Eutheria,Cyriacotherium,extinct,56.96,57.39
Eutheria,Cyriacotherium,extinct,57.7,58.89
Eutheria,Cyriacotherium,extinct,58.9,59.99
Eutheria,Cyriacotherium,extinct,58.9,59.99
Eutheria,Cyriacotherium,extinct,58.9,59.99
Eutheria,Cyriacotherium,extinct,58.9,59.99
Eutheria,Cyriacotherium,extinct,58.9,59.99
Eutheria,Cyriacotherium,extinct,60,60.79
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Deltatherium,extinct,62.5,63.39
Eutheria,Desmatoclaenus,extinct,60.08,61.9
Eutheria,Desmatoclaenus,extinct,63.11,65.12
Eutheria,Desmatoclaenus,extinct,65.11,65.59
Eutheria,Desmatoclaenus,extinct,65.11,65.59
Eutheria,Desmatoclaenus,extinct,65.6,65.96
Eutheria,Desmatoclaenus,extinct,65.6,65.96
Eutheria,Desmatoclaenus,extinct,65.6,65.96
Eutheria,Desmatoclaenus,extinct,65.6,65.96
Eutheria,Deuterogonodon,extinct,62.5,63.39
Eutheria,Deuterogonodon,extinct,62.5,63.39
Eutheria,Deuterogonodon,extinct,62.5,63.39
Eutheria,Deuterogonodon,extinct,62.5,63.39
Eutheria,Deuterogonodon,extinct,63.11,65.12
Eutheria,Diacocherus,extinct,55.85,56.49
Eutheria,Diacocherus,extinct,56.96,57.39
Eutheria,Diacocherus,extinct,56.96,57.39
Eutheria,Didymictis,extinct,55.85,56.49
Eutheria,Didymictis,extinct,55.85,56.49
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.5,56.95
Eutheria,Didymictis,extinct,56.96,57.39
Eutheria,Didymictis,extinct,56.96,57.39
Eutheria,Didymictis,extinct,57.4,57.69
Eutheria,Didymictis,extinct,57.7,58.89
Eutheria,Didymictis,extinct,57.7,58.89
Eutheria,Didymictis,extinct,58.9,59.99
Eutheria,Didymictis,extinct,58.9,59.99
Eutheria,Didymictis,extinct,58.9,59.99
Eutheria,Didymictis,extinct,58.9,59.99
Eutheria,Didymictis,extinct,60,60.79
Eutheria,Didymictis,extinct,60,60.79
Eutheria,Dipsalidictis,extinct,55.85,56.49
Eutheria,Dipsalidictis,extinct,55.85,56.49
Eutheria,Dipsalidictis,extinct,56.5,56.95
Eutheria,Dipsalidictis,extinct,56.5,56.95
Eutheria,Dipsalidictis,extinct,56.5,56.95
Eutheria,Dipsalidictis,extinct,56.5,56.95
Eutheria,Dipsalidictis,extinct,56.96,57.39
Eutheria,Dipsalidictis,extinct,57.4,57.69
